"patchX [cm]","patchY [cm]","Freq [GHz]","dB(St11) []"
1.4,0.9,22.3333333333333,-5.75299097177599
1.4,0.9,22.5757575757576,-5.52107697379526
1.4,0.9,22.8181818181818,-5.07992666384782
1.4,0.9,23.0606060606061,-4.73409609939033
1.4,0.9,23.3030303030303,-4.64622628524691
1.4,0.9,23.5454545454545,-4.7889764304295
1.4,0.9,23.7878787878788,-5.08296436418706
1.4,0.9,24.030303030303,-5.39669634290123
1.4,0.9,24.2727272727273,-5.54227507758785
1.4,0.9,24.5151515151515,-5.39436944975435
1.4,0.9,24.7575757575758,-5.00787690085703
1.4,0.9,25,-4.53693451354519
1.4,1,1,-0.18458310240545
1.4,1,1.24242424242424,-0.168145027309116
1.4,1,1.48484848484849,-0.155819086199319
1.4,1,1.72727272727273,-0.14658287002827
1.4,1,1.96969696969697,-0.139554182783273
1.4,1,2.21212121212121,-0.134092729606701
1.4,1,2.45454545454545,-0.129795604900154
1.4,1,2.6969696969697,-0.12648463319716
1.4,1,2.93939393939394,-0.124218339508463
1.4,1,3.18181818181818,-0.123347368288041
1.4,1,3.42424242424242,-0.12464304621603
1.4,1,3.66666666666667,-0.129565466585051
1.4,1,3.90909090909091,-0.140830032135741
1.4,1,4.15151515151515,-0.163680013509378
1.4,1,4.39393939393939,-0.209017935620717
1.4,1,4.63636363636364,-0.302111902941472
1.4,1,4.87878787878788,-0.511100076448462
1.4,1,5.12121212121212,-1.06365185094775
1.4,1,5.36363636363636,-2.99273182707036
1.4,1,5.60606060606061,-13.5913752059449
1.4,1,5.84848484848485,-6.18195752320668
1.4,1,6.09090909090909,-2.32886651131624
1.4,1,6.33333333333333,-1.25996144752592
1.4,1,6.57575757575758,-0.834567583214424
1.4,1,6.81818181818182,-0.627931886416694
1.4,1,7.06060606060606,-0.516505782303698
1.4,1,7.3030303030303,-0.454527688943423
1.4,1,7.54545454545455,-0.42218305599339
1.4,1,7.78787878787879,-0.410143182892304
1.4,1,8.03030303030303,-0.414179566035746
1.4,1,8.27272727272727,-0.433290955670153
1.4,1,8.51515151515152,-0.469561731179016
1.4,1,8.75757575757576,-0.529731229352429
1.4,1,9,-0.63031855056802
1.4,1,9.24242424242424,-0.8137284878056
1.4,1,9.48484848484848,-1.20798712263727
1.4,1,9.72727272727273,-2.31138989672415
1.4,1,9.96969696969697,-6.56630941209164
1.4,1,10.2121212121212,-7.71798166502387
1.4,1,10.4545454545455,-3.18053695123269
1.4,1,10.6969696969697,-2.03549704347258
1.4,1,10.9393939393939,-1.72498440277553
1.4,1,11.1818181818182,-1.69704959647578
1.4,1,11.4242424242424,-1.80905858131153
1.4,1,11.6666666666667,-2.01586979582137
1.4,1,11.9090909090909,-2.30196308838493
1.4,1,12.1515151515152,-2.66209750971827
1.4,1,12.3939393939394,-3.09446735714304
1.4,1,12.6363636363636,-3.59790128954813
1.4,1,12.8787878787879,-4.17069946425888
1.4,1,13.1212121212121,-4.77358290991665
1.4,1,13.3636363636364,-5.42740225874049
1.4,1,13.6060606060606,-6.16276501235466
1.4,1,13.8484848484848,-6.64476579408063
1.4,1,14.0909090909091,-6.30164301473535
1.4,1,14.3333333333333,-7.08413922756057
1.4,1,14.5757575757576,-10.3308866027403
1.4,1,14.8181818181818,-18.0119392050423
1.4,1,15.0606060606061,-23.0800994018428
1.4,1,15.3030303030303,-12.2708071978725
1.4,1,15.5454545454545,-8.397131503248
1.4,1,15.7878787878788,-6.46350260984621
1.4,1,16.030303030303,-5.45273210364938
1.4,1,16.2727272727273,-4.98410497643429
1.4,1,16.5151515151515,-4.90109760347334
1.4,1,16.7575757575758,-5.15401809213094
1.4,1,17,-5.75707137211156
1.4,1,17.2424242424242,-6.77606940263333
1.4,1,17.4848484848485,-8.33955847952456
1.4,1,17.7272727272727,-10.6934264632935
1.4,1,17.969696969697,-14.4063909224771
1.4,1,18.2121212121212,-21.5257181081121
1.4,1,18.4545454545455,-33.1382676574829
1.4,1,18.6969696969697,-18.254425535398
1.4,1,18.9393939393939,-13.4004746499203
1.4,1,19.1818181818182,-10.6110710828018
1.4,1,19.4242424242424,-8.76476697099096
1.4,1,19.6666666666667,-7.46378330392659
1.4,1,19.9090909090909,-6.5177855995571
1.4,1,20.1515151515152,-5.82049395036246
1.4,1,20.3939393939394,-5.30737161226134
1.4,1,20.6363636363636,-4.9380021423614
1.4,1,20.8787878787879,-4.68792640534173
1.4,1,21.1212121212121,-4.54423606294454
1.4,1,21.3636363636364,-4.49976747270047
1.4,1,21.6060606060606,-4.53217569985902
1.4,1,21.8484848484848,-4.54348314024482
1.4,1,22.0909090909091,-4.35588870561237
1.4,1,22.3333333333333,-4.01398959822639
1.4,1,22.5757575757576,-3.76901961749978
1.4,1,22.8181818181818,-3.69838737649645
1.4,1,23.0606060606061,-3.769736021912
1.4,1,23.3030303030303,-3.95272299315436
1.4,1,23.5454545454545,-4.22488980300398
1.4,1,23.7878787878788,-4.54506601661582
1.4,1,24.030303030303,-4.82595797770241
1.4,1,24.2727272727273,-4.94847941718039
1.4,1,24.5151515151515,-4.85150448887143
1.4,1,24.7575757575758,-4.59811099954071
1.4,1,25,-4.30915419222811
1.4,1.1,1,-0.182486347202152
1.4,1.1,1.24242424242424,-0.17158662979286
1.4,1.1,1.48484848484849,-0.160756734208636
1.4,1.1,1.72727272727273,-0.150209345744521
1.4,1.1,1.96969696969697,-0.140188200666976
1.4,1.1,2.21212121212121,-0.130993843035896
1.4,1.1,2.45454545454545,-0.122981351803905
1.4,1.1,2.6969696969697,-0.116563073739905
1.4,1.1,2.93939393939394,-0.112232916704701
1.4,1.1,3.18181818181818,-0.110631136980169
1.4,1.1,3.42424242424242,-0.112685010676393
1.4,1.1,3.66666666666667,-0.119902246759125
1.4,1.1,3.90909090909091,-0.134999162480428
1.4,1.1,4.15151515151515,-0.163336560161867
1.4,1.1,4.39393939393939,-0.21653897048642
1.4,1.1,4.63636363636364,-0.322913547141471
1.4,1.1,4.87878787878788,-0.56334072160676
1.4,1.1,5.12121212121212,-1.22949260136807
1.4,1.1,5.36363636363636,-3.79029399074119
1.4,1.1,5.60606060606061,-15.3367468170616
1.4,1.1,5.84848484848485,-4.37321689048822
1.4,1.1,6.09090909090909,-1.83946003246184
1.4,1.1,6.33333333333333,-1.06216567458405
1.4,1.1,6.57575757575758,-0.733947072956424
1.4,1.1,6.81818181818182,-0.567990055938402
1.4,1.1,7.06060606060606,-0.476165040468108
1.4,1.1,7.3030303030303,-0.424874425985675
1.4,1.1,7.54545454545455,-0.399402111061809
1.4,1.1,7.78787878787879,-0.392737386454056
1.4,1.1,8.03030303030303,-0.401530319445354
1.4,1.1,8.27272727272727,-0.42473851658632
1.4,1.1,8.51515151515152,-0.463886898250553
1.4,1.1,8.75757575757576,-0.525406489308744
1.4,1.1,9,-0.628068638728169
1.4,1.1,9.24242424242424,-0.828830677663011
1.4,1.1,9.48484848484848,-1.34021661781831
1.4,1.1,9.72727272727273,-3.20688393328144
1.4,1.1,9.96969696969697,-5.66216591401334
1.4,1.1,10.2121212121212,-2.52775102629269
1.4,1.1,10.4545454545455,-1.73267314334311
1.4,1.1,10.6969696969697,-1.66158048269403
1.4,1.1,10.9393939393939,-1.84588804928863
1.4,1.1,11.1818181818182,-2.18235132755202
1.4,1.1,11.4242424242424,-2.65015986215586
1.4,1.1,11.6666666666667,-3.26066040781371
1.4,1.1,11.9090909090909,-4.0512966112286
1.4,1.1,12.1515151515152,-5.09137951411157
1.4,1.1,12.3939393939394,-6.48721351497377
1.4,1.1,12.6363636363636,-8.35919416925517
1.4,1.1,12.8787878787879,-10.6972594063639
1.4,1.1,13.1212121212121,-12.0103842839419
1.4,1.1,13.3636363636364,-12.3990608412863
1.4,1.1,13.6060606060606,-13.0867642411847
1.4,1.1,13.8484848484848,-14.2198097641727
1.4,1.1,14.0909090909091,-15.6778607038941
1.4,1.1,14.3333333333333,-15.3915500249971
1.4,1.1,14.5757575757576,-11.6368962302492
1.4,1.1,14.8181818181818,-7.96576865827264
1.4,1.1,15.0606060606061,-5.80302384159256
1.4,1.1,15.3030303030303,-4.80210102398225
1.4,1.1,15.5454545454545,-4.45764538716799
1.4,1.1,15.7878787878788,-4.50051339880729
1.4,1.1,16.030303030303,-4.85688721285646
1.4,1.1,16.2727272727273,-5.56520976873267
1.4,1.1,16.5151515151515,-6.73454456291415
1.4,1.1,16.7575757575758,-8.54054367415847
1.4,1.1,17,-11.2829122983447
1.4,1.1,17.2424242424242,-15.6479430406023
1.4,1.1,17.4848484848485,-23.866647113608
1.4,1.1,17.7272727272727,-23.5069038665714
1.4,1.1,17.969696969697,-16.185151664498
1.4,1.1,18.2121212121212,-12.389904606783
1.4,1.1,18.4545454545455,-9.98227977362839
1.4,1.1,18.6969696969697,-8.29217332096577
1.4,1.1,18.9393939393939,-7.04105357285019
1.4,1.1,19.1818181818182,-6.08840650758162
1.4,1.1,19.4242424242424,-5.35376046450064
1.4,1.1,19.6666666666667,-4.78655312127101
1.4,1.1,19.9090909090909,-4.35297385217176
1.4,1.1,20.1515151515152,-4.03026672700801
1.4,1.1,20.3939393939394,-3.80532651308352
1.4,1.1,20.6363636363636,-3.67678935966661
1.4,1.1,20.8787878787879,-3.65705708079865
1.4,1.1,21.1212121212121,-3.74087495639357
1.4,1.1,21.3636363636364,-3.79195864748313
1.4,1.1,21.6060606060606,-3.68922619372877
1.4,1.1,21.8484848484848,-3.56408759453518
1.4,1.1,22.0909090909091,-3.5027795586714
1.4,1.1,22.3333333333333,-3.50798577635039
1.4,1.1,22.5757575757576,-3.57222495369846
1.4,1.1,22.8181818181818,-3.69501055537893
1.4,1.1,23.0606060606061,-3.88238261303406
1.4,1.1,23.3030303030303,-4.14263385069962
1.4,1.1,23.5454545454545,-4.4758786567165
1.4,1.1,23.7878787878788,-4.85179281144842
1.4,1.1,24.030303030303,-5.18484882944123
1.4,1.1,24.2727272727273,-5.36090054646088
1.4,1.1,24.5151515151515,-5.34338777210252
1.4,1.1,24.7575757575758,-5.21605957331848
1.4,1.1,25,-5.08697175620333
1.4,1.2,1,-0.17879821251
1.4,1.2,1.24242424242424,-0.13996165504545
1.4,1.2,1.48484848484849,-0.119225995899414
1.4,1.2,1.72727272727273,-0.110217662670156
1.4,1.2,1.96969696969697,-0.108264949022293
1.4,1.2,2.21212121212121,-0.110084401870535
1.4,1.2,2.45454545454545,-0.113424254406534
1.4,1.2,2.6969696969697,-0.116835389984861
1.4,1.2,2.93939393939394,-0.119561534588232
1.4,1.2,3.18181818181818,-0.121529790863128
1.4,1.2,3.42424242424242,-0.12345485314877
1.4,1.2,3.66666666666667,-0.127135116476534
1.4,1.2,3.90909090909091,-0.136167600321435
1.4,1.2,4.15151515151515,-0.157722164395496
1.4,1.2,4.39393939393939,-0.207363398487304
1.4,1.2,4.63636363636364,-0.324119227535349
1.4,1.2,4.87878787878788,-0.627993273918517
1.4,1.2,5.12121212121212,-1.6108919684902
1.4,1.2,5.36363636363636,-6.18563426378077
1.4,1.2,5.60606060606061,-8.88523855266337
1.4,1.2,5.84848484848485,-2.74393131234363
1.4,1.2,6.09090909090909,-1.32555169323
1.4,1.2,6.33333333333333,-0.827530418135647
1.4,1.2,6.57575757575758,-0.604130241734217
1.4,1.2,6.81818181818182,-0.490491655697231
1.4,1.2,7.06060606060606,-0.430040913134976
1.4,1.2,7.3030303030303,-0.399145486499522
1.4,1.2,7.54545454545455,-0.386691351733505
1.4,1.2,7.78787878787879,-0.387431303910382
1.4,1.2,8.03030303030303,-0.399747449185161
1.4,1.2,8.27272727272727,-0.425364782594916
1.4,1.2,8.51515151515152,-0.470775791553763
1.4,1.2,8.75757575757576,-0.552243875005074
1.4,1.2,9,-0.713075745604614
1.4,1.2,9.24242424242424,-1.09480417868307
1.4,1.2,9.48484848484848,-2.14722140867995
1.4,1.2,9.72727272727273,-2.40115571174059
1.4,1.2,9.96969696969697,-1.46646596802273
1.4,1.2,10.2121212121212,-1.37352085899573
1.4,1.2,10.4545454545455,-1.62604605623958
1.4,1.2,10.6969696969697,-2.09109357118431
1.4,1.2,10.9393939393939,-2.7697347580858
1.4,1.2,11.1818181818182,-3.71053626216881
1.4,1.2,11.4242424242424,-5.00522840140452
1.4,1.2,11.6666666666667,-6.82183662761882
1.4,1.2,11.9090909090909,-9.5074898653203
1.4,1.2,12.1515151515152,-13.9670264865072
1.4,1.2,12.3939393939394,-24.1512435190549
1.4,1.2,12.6363636363636,-20.100448833475
1.4,1.2,12.8787878787879,-12.7894530917017
1.4,1.2,13.1212121212121,-9.39079677859102
1.4,1.2,13.3636363636364,-7.81341531157438
1.4,1.2,13.6060606060606,-7.83848979750855
1.4,1.2,13.8484848484848,-7.47721231974737
1.4,1.2,14.0909090909091,-6.11945578510191
1.4,1.2,14.3333333333333,-4.89949132900723
1.4,1.2,14.5757575757576,-4.15421217306203
1.4,1.2,14.8181818181818,-3.8341714365663
1.4,1.2,15.0606060606061,-3.86366186490562
1.4,1.2,15.3030303030303,-4.21369174651397
1.4,1.2,15.5454545454545,-4.9145168837855
1.4,1.2,15.7878787878788,-6.06355577317881
1.4,1.2,16.030303030303,-7.84564718046626
1.4,1.2,16.2727272727273,-10.5942773361895
1.4,1.2,16.5151515151515,-14.9773905318493
1.4,1.2,16.7575757575758,-21.4029937458934
1.4,1.2,17,-18.7515785982228
1.4,1.2,17.2424242424242,-13.6848438262241
1.4,1.2,17.4848484848485,-10.6312196656931
1.4,1.2,17.7272727272727,-8.64447452410965
1.4,1.2,17.969696969697,-7.25751202097184
1.4,1.2,18.2121212121212,-6.24430333365631
1.4,1.2,18.4545454545455,-5.48529047561285
1.4,1.2,18.6969696969697,-4.91569241527375
1.4,1.2,18.9393939393939,-4.48894175646434
1.4,1.2,19.1818181818182,-4.05171297299297
1.4,1.2,19.4242424242424,-3.7013703261038
1.4,1.2,19.6666666666667,-3.51947680219698
1.4,1.2,19.9090909090909,-3.43982143600303
1.4,1.2,20.1515151515152,-3.45361516385042
1.4,1.2,20.3939393939394,-3.54590774889686
1.4,1.2,20.6363636363636,-3.67273535946507
1.4,1.2,20.8787878787879,-3.78798951740333
1.4,1.2,21.1212121212121,-3.87937472506489
1.4,1.2,21.3636363636364,-3.95833363603675
1.4,1.2,21.6060606060606,-4.03665934304991
1.4,1.2,21.8484848484848,-4.11935068137793
1.4,1.2,22.0909090909091,-4.20653395465927
1.4,1.2,22.3333333333333,-4.29615923268305
1.4,1.2,22.5757575757576,-4.38558708354222
1.4,1.2,22.8181818181818,-4.47231950959522
1.4,1.2,23.0606060606061,-4.55428208013158
1.4,1.2,23.3030303030303,-4.62989688111855
1.4,1.2,23.5454545454545,-4.69806332709994
1.4,1.2,23.7878787878788,-4.75810135286475
1.4,1.2,24.030303030303,-4.80968237678532
1.4,1.2,24.2727272727273,-4.85275999455668
1.4,1.2,24.5151515151515,-4.88750599149886
1.4,1.2,24.7575757575758,-4.91425409398042
1.4,1.2,25,-4.93345222335928
1.4,1.3,1,-0.175923577857201
1.4,1.3,1.24242424242424,-0.156490944370804
1.4,1.3,1.48484848484849,-0.142204106369573
1.4,1.3,1.72727272727273,-0.131317055831426
1.4,1.3,1.96969696969697,-0.122728952721736
1.4,1.3,2.21212121212121,-0.1158143298789
1.4,1.3,2.45454545454545,-0.110286548130564
1.4,1.3,2.6969696969697,-0.106126277389942
1.4,1.3,2.93939393939394,-0.103569399265767
1.4,1.3,3.18181818181818,-0.103157547416363
1.4,1.3,3.42424242424242,-0.105879975448249
1.4,1.3,3.66666666666667,-0.11348803679063
1.4,1.3,3.90909090909091,-0.129191429011388
1.4,1.3,4.15151515151515,-0.159303918279699
1.4,1.3,4.39393939393939,-0.217558211471328
1.4,1.3,4.63636363636364,-0.338156507713358
1.4,1.3,4.87878787878788,-0.623815224865731
1.4,1.3,5.12121212121212,-1.47812802022838
1.4,1.3,5.36363636363636,-5.15817906501188
1.4,1.3,5.60606060606061,-9.69692780799685
1.4,1.3,5.84848484848485,-2.919048054809
1.4,1.3,6.09090909090909,-1.3715411152482
1.4,1.3,6.33333333333333,-0.853431188442371
1.4,1.3,6.57575757575758,-0.627621368151528
1.4,1.3,6.81818181818182,-0.513964934327976
1.4,1.3,7.06060606060606,-0.452848676941158
1.4,1.3,7.3030303030303,-0.42014481328943
1.4,1.3,7.54545454545455,-0.404797959184447
1.4,1.3,7.78787878787879,-0.401640276743087
1.4,1.3,8.03030303030303,-0.409075171019449
1.4,1.3,8.27272727272727,-0.429556295691418
1.4,1.3,8.51515151515152,-0.477228442603222
1.4,1.3,8.75757575757576,-0.632999471558147
1.4,1.3,9,-0.731835642906077
1.4,1.3,9.24242424242424,-0.650784652155528
1.4,1.3,9.48484848484848,-0.728647363926433
1.4,1.3,9.72727272727273,-0.888945151626943
1.4,1.3,9.96969696969697,-1.14374473052848
1.4,1.3,10.2121212121212,-1.53324361044254
1.4,1.3,10.4545454545455,-2.12118821988382
1.4,1.3,10.6969696969697,-3.00169715184142
1.4,1.3,10.9393939393939,-4.31280965090239
1.4,1.3,11.1818181818182,-6.26637307082879
1.4,1.3,11.4242424242424,-9.23318615689976
1.4,1.3,11.6666666666667,-13.9983069707988
1.4,1.3,11.9090909090909,-20.4890381740595
1.4,1.3,12.1515151515152,-15.9272346457835
1.4,1.3,12.3939393939394,-11.0115395354215
1.4,1.3,12.6363636363636,-8.08967352200217
1.4,1.3,12.8787878787879,-6.22645357314488
1.4,1.3,13.1212121212121,-5.1124379749586
1.4,1.3,13.3636363636364,-4.4118518625447
1.4,1.3,13.6060606060606,-3.85811716777938
1.4,1.3,13.8484848484848,-3.42449703935633
1.4,1.3,14.0909090909091,-3.11958116469687
1.4,1.3,14.3333333333333,-2.9650565254475
1.4,1.3,14.5757575757576,-2.9899462180729
1.4,1.3,14.8181818181818,-3.23210800706182
1.4,1.3,15.0606060606061,-3.74612858099907
1.4,1.3,15.3030303030303,-4.618990626808
1.4,1.3,15.5454545454545,-5.99721799508527
1.4,1.3,15.7878787878788,-8.13750611144213
1.4,1.3,16.030303030303,-11.5217363885572
1.4,1.3,16.2727272727273,-16.9862635834717
1.4,1.3,16.5151515151515,-19.8639401498322
1.4,1.3,16.7575757575758,-14.4702476150569
1.4,1.3,17,-10.824773961663
1.4,1.3,17.2424242424242,-8.59655315583514
1.4,1.3,17.4848484848485,-7.13359184866106
1.4,1.3,17.7272727272727,-6.11721879341382
1.4,1.3,17.969696969697,-5.38030623130538
1.4,1.3,18.2121212121212,-4.8292571537551
1.4,1.3,18.4545454545455,-4.40952065607116
1.4,1.3,18.6969696969697,-4.08902332004222
1.4,1.3,18.9393939393939,-3.85592668202787
1.4,1.3,19.1818181818182,-3.76030856884451
1.4,1.3,19.4242424242424,-3.94807281078649
1.4,1.3,19.6666666666667,-4.23966343544785
1.4,1.3,19.9090909090909,-4.48619238389995
1.4,1.3,20.1515151515152,-4.77687915883741
1.4,1.3,20.3939393939394,-5.13717966580414
1.4,1.3,20.6363636363636,-5.53258144582109
1.4,1.3,20.8787878787879,-5.87429173150993
1.4,1.3,21.1212121212121,-6.03214506847884
1.4,1.3,21.3636363636364,-5.92092884968955
1.4,1.3,21.6060606060606,-5.60828258357719
1.4,1.3,21.8484848484848,-5.26613152020041
1.4,1.3,22.0909090909091,-5.02018637407636
1.4,1.3,22.3333333333333,-4.89974430041083
1.4,1.3,22.5757575757576,-4.87917082906734
1.4,1.3,22.8181818181818,-4.9204636974372
1.4,1.3,23.0606060606061,-4.99124025335185
1.4,1.3,23.3030303030303,-5.06802950919575
1.4,1.3,23.5454545454545,-5.13473436182261
1.4,1.3,23.7878787878788,-5.18044814130075
1.4,1.3,24.030303030303,-5.19777485730423
1.4,1.3,24.2727272727273,-5.18178020443539
1.4,1.3,24.5151515151515,-5.12947702646378
1.4,1.3,24.7575757575758,-5.03976498368615
1.4,1.3,25,-4.91381406789507
1.4,1.4,1,-0.172225796242547
1.4,1.4,1.24242424242424,-0.151030950969625
1.4,1.4,1.48484848484849,-0.136110496086341
1.4,1.4,1.72727272727273,-0.125188106578896
1.4,1.4,1.96969696969697,-0.116870308394168
1.4,1.4,2.21212121212121,-0.110363999940254
1.4,1.4,2.45454545454545,-0.105281800350225
1.4,1.4,2.6969696969697,-0.101543707340478
1.4,1.4,2.93939393939394,-0.0993536264337889
1.4,1.4,3.18181818181818,-0.0992464229950472
1.4,1.4,3.42424242424242,-0.10223181004388
1.4,1.4,3.66666666666667,-0.110118504703408
1.4,1.4,3.90909090909091,-0.126238452168431
1.4,1.4,4.15151515151515,-0.157175540509057
1.4,1.4,4.39393939393939,-0.217354952349027
1.4,1.4,4.63636363636364,-0.343156223698583
1.4,1.4,4.87878787878788,-0.646053465309604
1.4,1.4,5.12121212121212,-1.57684812845979
1.4,1.4,5.36363636363636,-5.64919167353467
1.4,1.4,5.60606060606061,-7.72423432961082
1.4,1.4,5.84848484848485,-2.50540340675678
1.4,1.4,6.09090909090909,-1.22756877929013
1.4,1.4,6.33333333333333,-0.785841558571365
1.4,1.4,6.57575757575758,-0.592355338738831
1.4,1.4,6.81818181818182,-0.497017285747886
1.4,1.4,7.06060606060606,-0.44886676053728
1.4,1.4,7.3030303030303,-0.426983953259819
1.4,1.4,7.54545454545455,-0.421806527042653
1.4,1.4,7.78787878787879,-0.429100974334219
1.4,1.4,8.03030303030303,-0.448080716761094
1.4,1.4,8.27272727272727,-0.481665718344131
1.4,1.4,8.51515151515152,-0.539606941668242
1.4,1.4,8.75757575757576,-0.650346281279215
1.4,1.4,9,-0.905698749414089
1.4,1.4,9.24242424242424,-1.4235017993787
1.4,1.4,9.48484848484848,-1.37305611246757
1.4,1.4,9.72727272727273,-1.28886595415543
1.4,1.4,9.96969696969697,-1.54203028763776
1.4,1.4,10.2121212121212,-2.0907417630792
1.4,1.4,10.4545454545455,-3.02539226564798
1.4,1.4,10.6969696969697,-4.53325607086821
1.4,1.4,10.9393939393939,-6.89223231040461
1.4,1.4,11.1818181818182,-10.415104502299
1.4,1.4,11.4242424242424,-14.3545075454853
1.4,1.4,11.6666666666667,-13.63844825057
1.4,1.4,11.9090909090909,-10.2809414530356
1.4,1.4,12.1515151515152,-7.75686492612527
1.4,1.4,12.3939393939394,-6.03470851047392
1.4,1.4,12.6363636363636,-4.83340147220624
1.4,1.4,12.8787878787879,-3.97829378706665
1.4,1.4,13.1212121212121,-3.34524684292729
1.4,1.4,13.3636363636364,-2.8674477833416
1.4,1.4,13.6060606060606,-2.55563779809644
1.4,1.4,13.8484848484848,-2.4004219352072
1.4,1.4,14.0909090909091,-2.39295211928739
1.4,1.4,14.3333333333333,-2.53608417601936
1.4,1.4,14.5757575757576,-2.85714886511978
1.4,1.4,14.8181818181818,-3.4244138301225
1.4,1.4,15.0606060606061,-4.37168411374953
1.4,1.4,15.3030303030303,-5.93876012855361
1.4,1.4,15.5454545454545,-8.55381602545674
1.4,1.4,15.7878787878788,-13.0891520473462
1.4,1.4,16.030303030303,-20.8139290563928
1.4,1.4,16.2727272727273,-17.0639044847112
1.4,1.4,16.5151515151515,-11.7385236733791
1.4,1.4,16.7575757575758,-8.83211398875184
1.4,1.4,17,-7.04718871761872
1.4,1.4,17.2424242424242,-5.86870899876871
1.4,1.4,17.4848484848485,-5.06381535177851
1.4,1.4,17.7272727272727,-4.51540720036468
1.4,1.4,17.969696969697,-4.16206127759038
1.4,1.4,18.2121212121212,-3.97404588248177
1.4,1.4,18.4545454545455,-3.94858673018071
1.4,1.4,18.6969696969697,-4.13273336765628
1.4,1.4,18.9393939393939,-4.71177246915374
1.4,1.4,19.1818181818182,-5.91695528560386
1.4,1.4,19.4242424242424,-6.87288002824984
1.4,1.4,19.6666666666667,-7.2955489735352
1.4,1.4,19.9090909090909,-7.77095466144003
1.4,1.4,20.1515151515152,-8.22313027829457
1.4,1.4,20.3939393939394,-8.28350561218988
1.4,1.4,20.6363636363636,-7.70943829096173
1.4,1.4,20.8787878787879,-6.73106431405184
1.4,1.4,21.1212121212121,-5.76629020876814
1.4,1.4,21.3636363636364,-5.03455269025601
1.4,1.4,21.6060606060606,-4.55770617494944
1.4,1.4,21.8484848484848,-4.2817762724708
1.4,1.4,22.0909090909091,-4.15412743791953
1.4,1.4,22.3333333333333,-4.13938164655158
1.4,1.4,22.5757575757576,-4.18608427402652
1.4,1.4,22.8181818181818,-4.27057137334442
1.4,1.4,23.0606060606061,-4.38887814745453
1.4,1.4,23.3030303030303,-4.53936334461702
1.4,1.4,23.5454545454545,-4.72051448574629
1.4,1.4,23.7878787878788,-4.92706220885133
1.4,1.4,24.030303030303,-5.14239637960841
1.4,1.4,24.2727272727273,-5.32914028265366
1.4,1.4,24.5151515151515,-5.42895881226985
1.4,1.4,24.7575757575758,-5.39140666100902
1.4,1.4,25,-5.22334056268577
1.4,1.5,1,-0.168171524943959
1.4,1.5,1.24242424242424,-0.147611560113512
1.4,1.5,1.48484848484849,-0.132779679311715
1.4,1.5,1.72727272727273,-0.121597478420791
1.4,1.5,1.96969696969697,-0.112891678651257
1.4,1.5,2.21212121212121,-0.106052415699203
1.4,1.5,2.45454545454545,-0.100823105359125
1.4,1.5,2.6969696969697,-0.0971974118923409
1.4,1.5,2.93939393939394,-0.0953939524374103
1.4,1.5,3.18181818181818,-0.0959041374079791
1.4,1.5,3.42424242424242,-0.0996425449609435
1.4,1.5,3.66666666666667,-0.108291362198638
1.4,1.5,3.90909090909091,-0.125081795666601
1.4,1.5,4.15151515151515,-0.156692648245896
1.4,1.5,4.39393939393939,-0.218407933992508
1.4,1.5,4.63636363636364,-0.350471611365605
1.4,1.5,4.87878787878788,-0.682214849338914
1.4,1.5,5.12121212121212,-1.7659822965446
1.4,1.5,5.36363636363636,-6.59694927617311
1.4,1.5,5.60606060606061,-6.15329151861078
1.4,1.5,5.84848484848485,-2.20697339562401
1.4,1.5,6.09090909090909,-1.15653373761933
1.4,1.5,6.33333333333333,-0.767487277682425
1.4,1.5,6.57575757575758,-0.588818485246744
1.4,1.5,6.81818181818182,-0.498350601150721
1.4,1.5,7.06060606060606,-0.45360918522619
1.4,1.5,7.3030303030303,-0.437655511407276
1.4,1.5,7.54545454545455,-0.443953882111401
1.4,1.5,7.78787878787879,-0.471850961591182
1.4,1.5,8.03030303030303,-0.526815785113541
1.4,1.5,8.27272727272727,-0.627784650350148
1.4,1.5,8.51515151515152,-0.845752277684345
1.4,1.5,8.75757575757576,-1.59541395117142
1.4,1.5,9,-4.79821807160715
1.4,1.5,9.24242424242424,-2.04551043153198
1.4,1.5,9.48484848484848,-1.52533293071776
1.4,1.5,9.72727272727273,-1.66021000890429
1.4,1.5,9.96969696969697,-2.09482526587951
1.4,1.5,10.2121212121212,-2.91472299314934
1.4,1.5,10.4545454545455,-4.3819363078267
1.4,1.5,10.6969696969697,-6.85473447765325
1.4,1.5,10.9393939393939,-10.3682478249241
1.4,1.5,11.1818181818182,-12.5167154845563
1.4,1.5,11.4242424242424,-10.529588316195
1.4,1.5,11.6666666666667,-8.01856114545632
1.4,1.5,11.9090909090909,-6.26157096496315
1.4,1.5,12.1515151515152,-5.0831779357401
1.4,1.5,12.3939393939394,-4.25317689515595
1.4,1.5,12.6363636363636,-3.61129571711371
1.4,1.5,12.8787878787879,-3.0471021005136
1.4,1.5,13.1212121212121,-2.57533362135493
1.4,1.5,13.3636363636364,-2.30711875630692
1.4,1.5,13.6060606060606,-2.17452261110505
1.4,1.5,13.8484848484848,-2.1598559811288
1.4,1.5,14.0909090909091,-2.26392158842421
1.4,1.5,14.3333333333333,-2.51951176565412
1.4,1.5,14.5757575757576,-3.00975512055966
1.4,1.5,14.8181818181818,-3.89688389105047
1.4,1.5,15.0606060606061,-5.4687004933758
1.4,1.5,15.3030303030303,-8.23844862950452
1.4,1.5,15.5454545454545,-13.3887044624179
